targeted_fraction,qini,random_baseline,model
0.025695177754311863,3.457142857142859,8.379359040238539,s_learner
0.025812507333098676,3.2857142857142847,8.417620953664287,s_learner
0.025929836911885485,3.114285714285714,8.455882867090033,s_learner
0.026047166490672298,2.942857142857143,8.494144780515779,s_learner
0.02616449606945911,3.7714285714285722,8.532406693941526,s_learner
0.026281825648245924,3.6000000000000014,8.570668607367272,s_learner
0.026399155227032733,4.428571428571431,8.608930520793018,s_learner
0.026516484805819546,4.25714285714286,8.647192434218766,s_learner
0.02663381438460636,4.085714285714285,8.685454347644512,s_learner
0.026751143963393172,3.9142857142857146,8.72371626107026,s_learner
0.026868473542179985,2.9528301886792434,8.761978174496006,s_learner
0.026985803120966795,2.7735849056603783,8.800240087921752,s_learner
0.027103132699753608,2.5943396226415096,8.8385020013475,s_learner
0.02722046227854042,2.415094339622641,8.876763914773246,s_learner
0.027337791857327234,2.626168224299068,8.915025828198994,s_learner
0.027455121436114043,2.4485981308411198,8.95328774162474,s_learner
0.027572451014900856,2.6574074074074083,8.991549655050488,s_learner
0.02768978059368767,2.481481481481481,9.029811568476234,s_learner
0.027807110172474482,2.6880733944954116,9.068073481901981,s_learner
0.02792443975126129,2.513761467889907,9.106335395327728,s_learner
0.028041769330048105,2.7181818181818187,9.144597308753474,s_learner
0.028159098908834918,2.545454545454543,9.182859222179221,s_learner
0.02827642848762173,3.3727272727272712,9.221121135604967,s_learner
0.02839375806640854,3.1999999999999993,9.259383049030713,s_learner
0.028511087645195353,3.027272727272731,9.297644962456461,s_learner
0.028628417223982166,3.2342342342342363,9.335906875882207,s_learner
0.02874574680276898,3.063063063063062,9.374168789307955,s_learner
0.028863076381555792,2.891891891891891,9.412430702733701,s_learner
0.0289804059603426,2.7207207207207205,9.450692616159447,s_learner
0.029097735539129414,2.9285714285714306,9.488954529585195,s_learner
0.029215065117916227,3.7589285714285694,9.527216443010941,s_learner
0.02933239469670304,3.5892857142857117,9.565478356436689,s_learner
0.02944972427548985,3.4196428571428577,9.603740269862435,s_learner
0.029567053854276663,3.628318584070797,9.64200218328818,s_learner
0.029684383433063476,3.460176991150444,9.680264096713929,s_learner
0.02980171301185029,3.292035398230091,9.718526010139676,s_learner
0.029919042590637098,3.1238938053097343,9.75678792356542,s_learner
0.03003637216942391,2.955752212389381,9.795049836991168,s_learner
0.030153701748210724,3.787610619469028,9.833311750416916,s_learner
0.030271031326997537,4.0,9.871573663842662,s_learner
0.030388360905784347,4.208695652173912,9.909835577268408,s_learner
0.03050569048457116,5.043478260869563,9.948097490694156,s_learner
0.030623020063357972,4.878260869565217,9.986359404119902,s_learner
0.030740349642144785,5.086206896551726,10.02462131754565,s_learner
0.0308576792209316,4.922413793103448,10.062883230971396,s_learner
0.030975008799718408,5.128205128205128,10.101145144397142,s_learner
0.03109233837850522,5.965811965811966,10.13940705782289,s_learner
0.031209667957292034,5.803418803418804,10.177668971248636,s_learner
0.03132699753607884,6.008474576271187,10.215930884674382,s_learner
0.03144432711486566,6.210084033613445,10.25419279810013,s_learner
0.03156165669365247,6.408333333333331,10.292454711525876,s_learner
0.03167898627243928,6.603305785123968,10.330716624951622,s_learner
0.031796315851226095,7.446280991735534,10.36897853837737,s_learner
0.031913645430012905,7.289256198347108,10.407240451803116,s_learner
0.03203097500879972,7.132231404958677,10.445502365228865,s_learner
